
dlga_defeat_hero_answer:defeat_hero_answer_2|这 次 就 放 你 走 吧 ， 但 是 下 次 可 别 挡 着 我 的 路 。
dlga_defeat_hero_answer_2:close_window|我 们 会 再 见 面 的 。
dlga_combined_political_quests:political_quest_suggested|{s9}
dlga_political_quest_follow_on:close_window|我 想 这 是 个 明 智 的 决 定 。 祝 你 好 运 。
dlga_combined_political_quests:political_quest_suggested.1|你 和 {s4}的 关 系 坏 到 了 一 定 程 度 。 既 然 {reg4?她 :他 }是 我 的 {s11}， 我 可 以 从 中 调 停 。 我 能 想 到 的 最 好 方 法 就 是 送 给 {reg4?她 :他 }一 样 礼 物 － － 比 如 皮 饰 天 鹅 绒 长 袍 。 如 果 你 可 以 提 供 给 我 一 卷 天 鹅 绒 和 一 条 毛 皮 ， 我 可 以 做 一 件 送 给 {reg4?她 :他 }。
dlga_political_quest_follow_on:close_window.1|好 极 了 。 我 等 你 送 来 原 料 。
dlga_combined_political_quests:political_quest_suggested.2|你 大 概 知 道 ， {s4}在 {s5}的 领 主 当 中 有 很 多 敌 人 。 尤 其 他 们 觉 得 {reg4?她 :他 }是 {s7}， 并 且 担 心 {reg4?她 :他 }会 {s8}。 如 果 你 当 面 指 责 {s4}， 你 也 许 会 赢 得 爱 戴 － － 当 然 ， 你 将 和 {reg4?她 :他 }为 敌 ， 并 且 得 冒 着 收 到 决 斗 挑 战 的 风 险 。
dlga_combined_political_quests:political_quest_suggested.3|你 大 概 知 道 ， 许 多 {s5}贵 族 阶 层 的 人 认 为 {s4}是 {s7}， 并 且 是 我 们 事 业 的 隐 患 。 我 们 担 心 {reg4?她 :他 }会 {s8}。 人 们 已 经 知 道 了 我 对 {s4}的 看 法 ， 但 是 如 果 你 当 {reg4?她 :他 }的 面 公 开 指 责 {reg4?她 :他 }， 你 就 能 进 一 步 损 伤 他 的 地 位 — — 并 且 让 我 们 的 君 主 不 能 放 心 给 {reg4?她 :他 }任 何 更 大 的 权 位 。 当 然 ， 你 将 和 {reg4?她 :他 }为 敌 ， 并 且 得 冒 着 收 到 决 斗 挑 战 的 风 险 。 {s9}
dlga_political_quest_follow_on:close_window.2|我 们 很 感 激 你 所 做 的 。 我 觉 得 这 样 的 阴 谋 令 人 厌 恶 ， 但 这 都 是 为 了 {s5}好 。
dlga_political_quest_follow_on:close_window.3|好 吧 。 参 与 这 种 阴 谋 总 是 有 风 险 ， 但 这 次 ， 我 想 你 会 受 益 的 。
dlga_combined_political_quests:political_quest_suggested.4|你 和 我 在 阻 止 {s4}发 迹 这 一 点 上 的 利 益 是 一 致 的 。 我 觉 得 {reg4?她 :他 }是 {s7}， 并 且 担 心 {reg4?她 :他 }会 {s8}。 如 果 你 告 诉 我 们 的 君 主 {s9}你 对 {s4}的 看 法 ， 也 许 ， 至 少 在 一 段 时 间 里 ， 能 阻 止 {s9}给 {s4}任 何 更 大 的 权 位 ， 而 我 将 非 常 感 激 你 的 帮 忙 。
dlga_political_quest_follow_on:close_window.4|我 们 很 感 激 你 所 做 的 。 我 觉 得 这 样 的 阴 谋 令 人 厌 恶 ， 但 这 都 是 为 了 {s5}好 。
dlga_combined_political_quests:political_quest_suggested.5|我 现 在 还 想 不 到 有 什 么 ， 但 是 以 后 我 们 也 许 会 有 某 些 值 得 合 作 的 事 。
dlga_political_quest_suggested:political_quest_follow_on|我 喜 欢 这 主 意 。
dlga_political_quest_suggested:combined_political_quests|嗯 … … 也 许 你 能 想 到 些 别 的 事 情 ？
dlga_political_quest_suggested:political_quests_end|我 们 换 一 个 话 题 吧 。
dlga_political_quests_end:lord_pretalk|很 好 。
dlga_political_quests_end:spouse_pretalk|很 好 。
dlga_political_quests_end:minister_pretalk|很 好 。
dlga_political_quests_end:close_window|很 好 。
dlga_start:local_merchant_mercy|发 发 慈 悲 ！ 求 求 你 别 杀 我 ！
dlga_local_merchant_mercy:local_merchant_mercy_no|我 跟 你 没 有 仇 ， 但 是 {s2}想 要 你 死 。 对 不 起 了 。 抱 歉 。
dlga_local_merchant_mercy_no:close_window|去 你 妈 的 ！ 去 地 狱 受 焚 吧 ！
dlga_local_merchant_mercy:local_merchant_mercy_yes|我 将 给 你 一 条 生 路 ， 只 要 你 答 应 我 … …
dlga_local_merchant_mercy_yes:local_merchant_mercy_yes_2|当 然 ， 我 答 应 ， 我 愿 为 你 做 任 何 事 情 ， 就 是 请 不 要 杀 我 … …
dlga_local_merchant_mercy_yes_2:local_merchant_mercy_yes_3|那 你 就 忘 记 {s2}欠 你 的 债 款 。 而 且 你 要 写 一 份 文 书 声 明 他 什 么 都 不 欠 你 。
dlga_local_merchant_mercy_yes_3:local_merchant_mercy_yes_4|好 的 ， 当 然 。 我 会 照 你 说 的 做 的 。
dlga_local_merchant_mercy_yes_4:local_merchant_mercy_yes_5|如 果 我 的 主 人 还 能 听 到 一 点 关 于 此 事 的 抱 怨 的 话 ， 我 将 会 回 来 找 你 ， 到 时 候 无 论 你 如 何 哭 着 大 叫 饶 命 都 没 有 用 。 你 明 白 了 吗 ？
dlga_local_merchant_mercy_yes_5:local_merchant_mercy_yes_6|明 白 ， {reg63?大 人 :夫 人 }。 你 放 心 ， 我 再 也 不 会 抱 怨 了 。
dlga_local_merchant_mercy_yes_6:close_window|好 的 。 现 在 在 我 改 变 主 意 之 前 走 开 。
dlga_start:fugitive_1|你 想 干 什 么 ？
dlga_fugitive_1:fugitive_2|我 在 寻 找 一 个 叫 {s4}的 杀 人 犯 。 你 看 起 来 和 他 很 像 。
dlga_fugitive_1:close_window|没 什 么 。 对 不 起 打 扰 你 了 。
dlga_fugitive_2:fugitive_3|我 不 明 白 ， {reg63?大 人 :夫 人 }。 我 没 有 杀 过 人 。 我 想 你 认 错 人 了 。
dlga_fugitive_3:fugitive_4|放 下 你 的 剑 。 如 果 你 是 清 白 的 ， 你 没 有 什 么 好 怕 的 。 我 们 现 在 就 去 和 你 的 邻 居 们 谈 谈 ， 如 果 他 们 证 实 你 说 的 是 真 的 ， 我 再 去 找 真 正 的 杀 人 犯 。
dlga_fugitive_4:fugitive_5|我 哪 儿 也 不 去 ， 朋 友 。 你 想 要 赏 金 就 得 跟 我 打 。
dlga_fugitive_5:fugitive_fight_start|没 关 系 。 反 正 ， 我 只 是 要 你 的 脑 袋 。
dlga_fugitive_5:fugitive_fight_start.1|我 不 是 为 了 钱 ， 而 是 为 了 执 行 法 律 ！
dlga_fugitive_5:fugitive_fight_start.2|唉 ， 你 这 个 人 真 是 不 可 理 喻 。
dlga_fugitive_fight_start:close_window|去 死 吧 ， 走 狗 ！
dlga_member_chat:sacrificed_messenger_1|什 么 事 ， {reg63?大 人 :夫 人 }？
dlga_sacrificed_messenger_1:sacrificed_messenger_2|把 这 封 信 带 到 {s1}去 交 给 {s2}。
dlga_sacrificed_messenger_1:close_window|没 。 没 事 。
dlga_sacrificed_messenger_2:sacrificed_messenger_3|是 的 ， {reg63?大 人 :夫 人 }。 你 可 以 信 任 我 。 我 不 会 让 你 失 望 的 。
dlga_sacrificed_messenger_3:close_window|很 好 。 我 不 会 忘 记 你 的 这 份 功 劳 的 。 等 你 回 来 我 再 给 你 报 酬 。
dlga_sacrificed_messenger_3:sacrificed_messenger_cancel|啊 ！ 我 不 能 这 么 做 。 我 不 能 让 你 去 送 死 ！
dlga_sacrificed_messenger_cancel:sacrificed_messenger_cancel_2|{reg63?大 人 :夫 人 }， 你 的 意 思 是 ？
dlga_sacrificed_messenger_cancel_2:sacrificed_messenger_cancel_3|在 城 市 里 有 个 设 计 好 的 圈 套 在 等 你 。 {s3}命 令 我 牺 牲 我 的 一 个 部 下 去 迷 惑 敌 人 ， 他 得 另 想 一 个 办 法 了 。
dlga_sacrificed_messenger_cancel_3:close_window|谢 谢 你 ， {reg63?先 生 :夫 人 }。 我 愿 意 为 你 赴 汤 蹈 火 ， 但 是 就 这 么 去 送 死 太 不 光 彩 了 。
dlga_start:close_window.41|别 担 心 ， {reg63?先 生 :女 士 }， 我 没 事 的 。
dlga_start:follow_spy_talk|你 好 ， {reg63?先 生 :夫 人 }。 今 天 天 气 不 错 是 吧 ？ 如 果 你 不 介 意 的 话 我 要 赶 路 了 。
dlga_follow_spy_talk:follow_spy_talk_2|以 {s1}的 名 义 ， 你 被 捕 了 ！
dlga_follow_spy_talk_2:close_window|你 别 想 活 捉 我 ！
dlga_follow_spy_talk:close_window|不 要 在 意 我 ， 我 只 是 经 过 这 里 。
dlga_start:spy_partners_talk|你 好 。
dlga_spy_partners_talk:spy_partners_talk_2|以 {s1}的 名 义 ， 你 被 捕 了 ！
dlga_spy_partners_talk_2:close_window|先 打 赢 我 们 再 说 ！
dlga_spy_partners_talk:close_window|不 要 在 意 我 ， 我 只 是 经 过 这 里 。
dlga_start:runaway_serf_intro_1|日 安 ， {reg63?先 生 :夫 人 }。
dlga_runaway_serf_intro_1:runaway_serf_intro_2|我 是 {s4}派 来 抓 你 们 的 ， 如 果 你 现 在 跟 我 回 去 ， 他 不 会 惩 罚 你 们 的 。
dlga_runaway_serf_intro_2:runaway_serf_intro_3|好 心 的 {reg63?先 生 :夫 人 }， 我 们 在 {s1}的 生 活 简 直 无 法 忍 受 ， 我 们 整 天 干 活 却 仍 然 饿 着 肚 子 去 睡 觉 。 我 们 将 要 去 {s6}开 始 一 段 新 的 生 活 ， 那 里 我 们 才 能 被 当 作 人 一 样 来 对 待 。
dlga_runaway_serf_intro_3:runaway_serf_go_back|你 逃 避 服 役 已 经 违 反 了 法 律 ， 现 在 就 跟 我 回 到 {s1}去 ！
dlga_runaway_serf_intro_3:runaway_serf_let_go|好 吧 ， 也 许 你 是 对 的 。 那 么 这 样 ， 如 果 谁 问 起 ， 我 就 说 没 看 到 你 们 。
dlga_runaway_serf_go_back:close_window|好 的 ， {reg63?先 生 :夫 人 }。 如 你 所 愿 ， 我 们 现 在 就 准 备 回 到 {s5}去 。
dlga_runaway_serf_let_go:close_window|愿 上 帝 保 佑 你 ， {reg63?先 生 :夫 人 }， 我 们 不 会 忘 记 你 帮 的 大 忙 。
dlga_start:runaway_serf_reconsider|你 好 ， {reg63?先 生 :夫 人 }。 别 担 心 ， 如 果 有 人 问 起 ， 我 们 从 来 没 有 看 到 过 你 。
dlga_runaway_serf_reconsider:runaway_serf_go_back|我 改 变 主 意 了 ， 你 必 须 回 到 你 跑 出 来 的 那 个 村 子 ！
dlga_runaway_serf_reconsider:runaway_serf_let_go|好 的 ， 在 我 改 变 主 意 之 前 快 点 在 我 面 前 消 失 。
dlga_start:runaway_serf_talk_caught|你 好 ， {reg63?先 生 :夫 人 }。 我 们 想 回 到 {s5}， 但 是 很 抱 歉 ， 我 们 迷 路 了 。
dlga_runaway_serf_talk_caught:runaway_serf_go_back|不 要 考 验 我 的 耐 性 ， 你 们 现 在 最 好 马 上 回 去 ！
dlga_runaway_serf_talk_caught:runaway_serf_let_go|好 吧 ， 如 果 你 们 那 么 想 走 的 话 ， 就 走 吧 。
dlga_start:runaway_serf_talk_again_return|我 们 在 回 {s5}的 路 上 了 ， {reg63?先 生 :夫 人 }。
dlga_runaway_serf_talk_again_return:runaway_serf_talk_again_return_2|现 在 快 点 走 吧 ， 越 早 回 去 越 好 。
dlga_runaway_serf_talk_again_return:runaway_serf_talk_again_return_2.1|好 的 ， 继 续 前 进 。
dlga_runaway_serf_talk_again_return_2:close_window|是 的 ， {reg63?先 生 :夫 人 }， 如 你 所 愿 。
dlga_start:troublesome_bandits_intro_1|你 今 天 一 定 不 走 运 ， 伙 计 ， 我 们 正 是 这 里 你 能 碰 到 的 最 坏 的 坏 蛋 。
dlga_troublesome_bandits_intro_1:troublesome_bandits_intro_2|嘿 ， 对 我 来 说 ， 你 是 一 个 会 走 路 的 钱 袋 子 ， {s1}的 一 个 商 人 出 钱 要 你 们 的 脑 袋 。
dlga_troublesome_bandits_intro_2:close_window|赏 金 猎 人 ！ 杀 了 {reg63?他 :她 }！ 杀 了 {reg63?他 :她 }！
dlga_start:marauding_jatu_intro_1|我 们 在 追 捕 诺 多 ， 搜 寻 他 们 林 中 那 被 诅 咒 了 的 老 窝 ， 告 诉 我 你 所 知 的 一 切 ！
dlga_marauding_jatu_intro_1:marauding_jatu_intro_2|我 们 在 追 捕 你 ， 下 贱 的 东 西 ， 我 们 要 为 这 森 林 除 却 你 们 这 污 秽 ！
dlga_marauding_jatu_intro_2:close_window|迦 图 万 岁 ！ 准 备 战 斗 ！ 准 备 受 死 吧 ！
dlga_start:deserter_paid_talk|你 想 干 什 么 ？ 付 我 们 更 多 钱 吗 ？
dlga_deserter_paid_talk:deserter_paid_talk_2a|抱 歉 打 搅 了 ， 我 这 就 走 。
dlga_deserter_paid_talk_2a:close_window|是 啊 ， 别 再 到 处 乱 跑 ， 去 赚 点 钱 ， 下 次 我 希 望 你 的 钱 包 是 满 的 。
dlga_deserter_paid_talk:deserter_paid_talk_2b|不 ， 这 次 该 你 付 钱 给 我 了 。
dlga_deserter_paid_talk_2b:close_window|你 在 胡 说 八 道 些 什 么 ， 你 要 找 麻 烦 ？ 你 找 到 了 ！
dlga_start:deserter_talk|我 们 是 自 由 的 弟 兄 。 我 们 现 在 只 为 自 己 而 战 。 要 么 交 钱 ， 要 么 尝 尝 我 们 手 里 兵 刃 的 滋 味 。
dlga_deserter_talk:close_window|等 我 了 结 了 你 们 ， 你 们 会 后 悔 离 开 军 队 的 。
dlga_deserter_talk:deserter_barter|没 必 要 动 手 ， 我 已 经 打 算 付 过 路 费 了 。
dlga_deserter_talk:deserter_recruit|如 果 你 们 加 入 我 的 军 队 ，我 会 提 供 足 够 的 保 护 和 金 钱 。
dlga_deserter_recruit:deserter_recruit_2|那 得 至 少 {reg5}第 纳 尔 , 我 们 才 会 考 虑 这 事 儿 。
dlga_deserter_recruit_2:deserter_recruit_3a|很 好 ， 这 是 你 们 的 {reg5}第 纳 尔 。
dlga_deserter_recruit_2:deserter_barter_3b|我 没 这 么 多 钱 。
dlga_deserter_recruit_3a:close_window|很 好 ， 从 今 天 起 我 们 为 你 效 劳 了 。
dlga_deserter_barter:deserter_barter_2|很 好 ， 你 很 聪 明 。 看 你 的 行 李 ， 我 猜 你 这 样 的 家 伙 应 该 能 很 容 易 拿 出 {reg5}第 纳 尔 。 我 们 不 打 算 太 贪 心 ， 是 这 样 的 吧 ？ 付 给 我 们 钱 ， 你 就 可 以 走 了 。
dlga_deserter_barter_2:deserter_barter_3a|好 吧 ， 这 里 是 你 的 {reg5}第 纳 尔 。
dlga_deserter_barter_2:deserter_barter_3b|我 没 带 那 么 多 钱 。
dlga_deserter_barter_3b:close_window|那 太 糟 了 ， 我 们 只 好 把 你 卖 给 奴 隶 贩 子 了 。
dlga_deserter_barter_3a:close_window|嘿 ， 现 在 看 来 ， 那 样 做 并 不 难 ， 不 是 吗 ？ 好 了 ， 滚 吧 。
dlga_start:tavernkeeper_talk|日 安 ， 尊 贵 的 {reg63?先 生 :夫 人 }， 你 好 ， 有 什 么 需 要 帮 忙 的 吗 ？
dlga_tavernkeeper_pretalk:tavernkeeper_talk|还 有 什 么 事 吗 ？
dlga_tavernkeeper_talk:tavernkeeper_talk_horse_armor_1|你 认 识 养 战 马 的 人 吗 ？
dlga_tavernkeeper_talk_horse_armor_1:tavernkeeper_talk_horse_armor_2|呃 … … 我 的 酒 馆 客 人 来 来 去 去 的 ， 实 在 很 难 记 得 每 个 人 呢 … …
dlga_tavernkeeper_talk_horse_armor_2:tavernkeeper_talk_horse_armor_3|也 许 这 些 金 币 能 帮 你 想 起 来 ？
dlga_tavernkeeper_talk_horse_armor_2:tavernkeeper_talk_horse_armor_3.1|也 许 我 的 武 器 能 让 你 想 起 来 ？
dlga_tavernkeeper_talk_horse_armor_3:tavernkeeper_talk_horse_armor_4|好 啦 好 啦 ， 我 只 知 道 那 个 … … 养 耕 马 的 那 个 … …
dlga_tavernkeeper_talk_horse_armor_4:tavernkeeper_talk_horse_armor_5|“ 战 ” ， 我 是 说 “ 战 马 ” ！
dlga_tavernkeeper_talk_horse_armor_5:tavernkeeper_pretalk|那 我 还 真 不 知 道 … … 也 许 去 当 地 的 市 场 看 看 。 今 天 那 很 热 闹 ，我 肯 定 有 人 知 道 点 什 么 。
dlga_tavernkeeper_talk:tavernkeeper_feast|我 想 让 小 伙 子 们 在 这 喝 酒 找 点 乐 子 来 提 升 士 气 。
dlga_tavernkeeper_feast:tavernkeeper_feast|我 想 {reg1}第 纳 尔 就 够 了 ！
dlga_tavernkeeper_feast:tavernkeeper_pretalk|很 好 ， 这 是 {reg1}第 纳 尔 ！
dlga_tavernkeeper_feast:tavernkeeper_pretalk.1|太 贵 了 ， 他 们 在 马 厩 将 就 着 喝 水 就 行 了 。
dlga_tavernkeeper_talk:tavernkeeper_deliver_wine|有 人 叫 我 带 {reg9}单 位 的 {s4}给 你 。
dlga_tavernkeeper_deliver_wine:tavernkeeper_pretalk|终 于 来 了 ！ 我 的 货 都 快 空 仓 了 ， 而 且 我 还 预 先 替 这 些 {s4}付 了 钱 。 拿 去 吧 ， 这 {reg5}第 纳 尔 的 酬 劳 ， 这 应 该 够 你 的 报 酬 了 。 顺 带 替 我 向 {s9}问 好 ， 下 次 我 遇 到 他 时 会 帮 你 说 好 话 的 。
dlga_tavernkeeper_talk:tavernkeeper_deliver_wine_incomplete|我 本 要 带 {reg9}单 位 的 {s4}给 你 ， 可 是 我 在 路 上 损 失 了 一 些 货 物 。
dlga_tavernkeeper_deliver_wine_incomplete:tavernkeeper_pretalk|给 强 盗 抢 了 ？ 你 能 活 下 来 真 是 运 气 。 不 管 怎 么 说 ， 我 只 能 付 你 {reg5}第 纳 尔 作 为 酬 金 。 我 会 告 诉 {s1}我 的 订 单 没 有 完 全 送 到 ， 你 也 许 会 为 此 赔 钱 的 。
dlga_tavernkeeper_talk:tavernkeeper_deliver_wine_lost|我 本 要 带 {reg9}单 位 的 {s4}给 你 ， 可 是 在 路 上 货 物 全 丢 了 。
dlga_tavernkeeper_deliver_wine_lost:tavernkeeper_pretalk|什 么 ？ ！ 我 已 经 等 这 些 {s4}等 了 好 几 个 礼 拜 了 ！ 现 在 你 来 告 诉 我 你 把 它 们 全 搞 丢 了 ？ 哼 ， 我 会 让 {s1}知 道 这 一 切 的 。
dlga_tavernkeeper_talk:tavernkeeper_rumors|城 里 的 人 都 在 谈 什 么 ？
dlga_tavernkeeper_rumors:bar_post_rumor|{s3}
dlga_bar_post_rumor:tavernkeeper_pretalk|很 好 ， 谢 谢 。
dlga_tavernkeeper_talk:tavernkeeper_buy_drinks|我 想 给 今 晚 每 个 到 这 里 来 的 人 买 一 杯 你 这 里 最 好 的 酒 。
dlga_tavernkeeper_buy_drinks:tavernkeeper_buy_drinks_2|当 然 ， {reg63?大 人 :女 士 }。 我 想 {reg5}第 纳 尔 应 该 够 了 ， 我 该 怎 么 和 他 们 说 ？
dlga_tavernkeeper_buy_drinks_2:tavernkeeper_buy_drinks_end|让 每 个 人 都 知 道 我 {playername}对 {s10}居 民 的 慷 慨 。
dlga_tavernkeeper_buy_drinks_end:tavernkeeper_pretalk|没 问 题 {reg63?先 生 :夫 人 }， 今 晚 ， 你 的 名 字 将 会 被 欢 呼 和 称 颂 。
dlga_tavernkeeper_buy_drinks_2:tavernkeeper_pretalk|其 实 ， 还 是 取 消 这 单 消 费 吧 。
dlga_tavernkeeper_talk:tavernkeeper_job_ask|你 知 道 在 这 个 国 家 有 什 么 人 能 给 像 我 这 样 的 人 提 供 一 份 工 作 吗 ？
dlga_tavernkeeper_job_ask:tavern_bard_talk|{s9}
dlga_tavern_bard_talk:close_window|好 的 ， 我 将 接 受 这 份 工 作 。
dlga_tavern_bard_talk:close_window.1|现 在 不 行 ， 我 会 回 来 的 。
dlga_tavern_bard_talk:tavernkeeper_job_ask|好 的 ， 请 告 诉 我 。
dlga_tavernkeeper_job_ask:tavernkeeper_job_search|嗯 ， 好 吧 ， {s10}经 常 会 找 一 些 雇 佣 兵 为 他 作 战 。 {s9}
dlga_tavernkeeper_job_search:tavernkeeper_job_result|让 我 再 想 想 … …
dlga_tavernkeeper_job_result:tavernkeeper_job_search|我 听 说 {s7}{s9}{s10}你 可 以 和 {reg4?她 :他 }谈 谈 。
dlga_tavernkeeper_job_result:tavernkeeper_job_result_2|你 还 可 以 试 试 别 的 工 作 ， 领 主 和 市 长 们 常 常 有 一 些 活 我 们 不 知 道 。 周 围 的 村 庄 也 常 常 需 要 帮 助 ， 不 过 村 民 们 大 多 是 用 温 热 的 奶 酪 和 善 意 ， 而 不 是 又 冷 又 硬 的 第 纳 尔 来 表 示 感 谢 。
dlga_tavernkeeper_job_result_2:close_window|我 会 留 意 是 否 有 其 他 机 遇 的 ， 你 可 以 常 常 来 问 我 。
dlga_tavernkeeper_talk:tavernkeeper_spawned_armies|有 关 于 入 侵 大 军 的 消 息 吗 ？
dlga_tavernkeeper_spawned_armies:close_window|也 许 吧 ， 但 你 身 上 的 钱 可 买 不 起 这 消 息 。
dlga_tavernkeeper_spawned_armies:tavernkeeper_spawned_armies_1|有 的 ， 我 听 说 了 一 些 有 趣 的 讯 息 ， 我 当 然 能 告 诉 你 ， 只 要 … … 200枚 闪 闪 发 亮 的 第 纳 尔 就 好 。
